"dim1","dim2"
"1",-2.29094793470825,3.30061574966704
"2",-2.57177579731877,4.66215078967526
"3",-4.22439979366652,6.82405220299217
"4",2.01957324327244,4.01021431970987
"5",-2.17242691062123,5.62491955275292
"6",-1.78533866337899,4.3855265078193
"7",-3.7402837943794,5.65862904046616
"8",3.19682418707051,-4.24965057683113
"9",3.93605482979642,-7.0207911008281
"10",4.6040505913771,-4.77965169277196
"11",3.89001917847837,-2.41660117772368
"12",1.71840732989373,-5.62368282169904
"13",3.11504119587938,-3.55049457271225
"14",-3.92987995079497,5.36424003419893
"15",-1.48534398638651,6.37349729807362
"16",-3.0580006416372,3.84034104325219
"17",3.74732427857056,-4.92892793564634
"18",0.651375899921374,1.26165070672469
"19",3.54594168109013,-0.0530360843146148
"20",3.11175906168226,-2.70700211132181
"21",1.30822140906903,-7.09292390106187
"22",1.03348801001903,-2.9316820394032
"23",3.59385189128214,0.602527279891986
"24",-0.870683696542079,2.65276263049395
"25",2.72038495326328,-3.2720762368892
"26",0.875094463187708,-4.01314785260356
"27",-3.68573466216375,-0.763456125727716
"28",0.848071679148161,-1.64114778008428
"29",-0.365817113853526,-1.24218441937832
"30",-1.04330672889833,-3.16297495879034
"31",-5.0985635012492,0.0866664338672529
"32",2.8391962156007,-3.47507724564883
"33",-0.790999482398209,3.71992908263524
"34",-4.81255531141775,-3.28210465343245
"35",1.561586796261,-4.70838301218091
"36",-2.75734131088415,5.23952156148984
"37",6.67232118135512,-4.17029206426393
"38",3.14521097936668,-4.67861352302169
"39",6.05708124925655,-2.85853784797834
"40",2.28489778139905,-7.58129787273985
"41",-2.81828277321999,5.20655415984512
"42",1.36532607820944,-0.97301945267493
"43",-5.31225702502486,7.00231488487796
"44",-0.117415676180884,2.97732705466469
"45",1.38895969179651,-4.08874061808095
"46",5.66286084265179,-3.59940161757153
"47",1.16960623237196,-3.3555343697979
"48",-3.61902147177039,6.64041285412955
"49",4.27542464128346,-2.82677402113052
"50",4.21456804824337,-4.26509895058524
"51",3.13308305226953,-2.13952448468607
"52",-0.333336565004353,-6.02400151781053
"53",1.45640442714893,-0.398085563236262
"54",2.26015601125673,-7.13825222986804
"55",0.777624860450328,0.568116786448684
"56",1.71124314585845,-0.396919526149708
"57",0.929582347736968,-4.92905685486886
"58",-5.66102990282088,5.9786574135622
"59",-5.31857317459644,4.01238027407491
"60",1.21355493164391,0.708565721436224
"61",-1.76867641513881,4.82512728465932
"62",4.19729467428434,-0.71206866688357
"63",-2.89951620999188,7.10386083956107
"64",4.02275356219611,-2.53076049413458
"65",-5.9144964357018,-0.0703671025967972
"66",-3.24948581911264,6.79909094663284
"67",1.59631070186923,-3.59331309407178
"68",0.123848069782867,-1.33198833520282
"69",-4.6497824416473,5.14612271143232
"70",2.31955938301543,-3.19951361767313
"71",-0.814356510903969,4.57164545462798
"72",-0.240096710976589,-3.41167298033989
"73",-1.04249390464014,2.83677620372891
"74",0.163013175077395,1.76815670484103
"75",2.16743430687757,-2.21517297910441
"76",-4.32959590155781,2.74568729451272
"77",5.47256609445486,-2.37249233565352
"78",2.62668470137625,-4.77516914265786
"79",0.661866969022098,4.75767417978146
"80",-1.83784257597503,-3.96011610428299
"81",4.31217486258547,-4.4876969333846
"82",0.160989566414862,4.27723732738286
"83",-4.94998343517905,-3.88664959236975
"84",0.826553343147206,-1.17530351773942
"85",0.99236739008886,-0.207833035022211
"86",-0.120549695982883,0.133725699405564
"87",2.23443733028649,-6.4251205445749
"88",-3.58475925504378,6.39525592331681
"89",-2.527015514155,3.64995547791577
"90",-0.252853353352018,1.51953611780307
"91",5.32014196321333,0.27096467576188
"92",-1.87355185824401,-1.91090115777582
"93",-1.01497699584783,1.31749303916295
"94",-5.0694256713787,-3.69918994596171
"95",6.85886047499099,-4.3124765672311
"96",-0.212334439205817,-5.18275717710655
"97",4.68261369161809,-3.91137794285307
"98",1.53004912785869,-0.143317720687356
"99",2.24359245744919,-2.99384785815653
"100",2.11004719638822,-6.21796800231226
"101",3.65291016511947,-3.4115533199663
"102",-3.24388914146431,1.53386614470291
"103",-5.2003585914216,0.138880701451502
"104",2.69657469283362,-4.92358787854901
"105",-1.06557535298613,5.56202790287246
"106",2.98780167731342,-2.98811680282309
"107",-2.26546454562945,5.83482966788433
"108",-2.42857614633501,3.1631250992429
"109",2.01324590204666,-3.73056054897943
"110",-2.59297198383872,3.73788412099272
"111",-0.440792204412905,3.66258061437518
"112",-4.89666299620486,5.44044774605811
"113",2.01203549593146,-3.5527246082491
"114",6.1765153258788,-5.5939588326901
"115",4.7486431743893,-3.60628132256423
"116",3.69903286248895,-4.26395520973758
"117",1.90559281134532,-5.38119262940206
"118",1.82522342937954,-7.5375594409888
"119",-4.02468110374206,7.12179104296198
"120",-4.52979346668831,4.47342562285297
"121",2.2894922374448,-0.922158954086643
"122",-4.23010802284583,5.44852740241482
"123",3.42494520510025,-6.10303987491942
"124",5.06586719015146,-6.34259912621104
"125",-3.47472040710865,4.30383226441051
"126",0.134414701140423,2.47172845034702
"127",-1.31188914810399,-2.13226159926433
"128",2.45924409116721,-2.67600887204066
"129",-0.556593046573533,3.65366577992347
"130",3.91451656344057,-1.52734361015544
"131",-3.61009053338674,7.7559312257022
"132",-0.779406247543796,3.31786525485108
"133",-2.92912569802692,2.48332083497047
"134",0.895827228170722,3.50014638407266
"135",-0.0295909669853204,0.831690401141727
"136",3.46390030494276,-6.45947517941398
"137",-0.103197297978048,6.01537335072386
"138",-1.22933284641543,5.80650244605717
"139",-5.3687709506435,5.04536016070019
"140",-5.97158919674595,-0.0571765467223014
"141",5.77730629268948,-0.995208065683568
"142",0.276522139742471,-2.78118541846552
"143",1.7890563028182,-4.66493656203453
"144",3.48527149380317,-1.22060063066582
"145",-0.106152301244145,4.38222330289936
"146",-1.40407769516479,5.65555805410382
"147",-0.804204926746496,1.96287180544589
"148",-0.643682000405885,0.590626121409777
"149",3.21500655116212,-1.83595023584111
"150",1.58970829388365,-4.90687216607598
"151",4.46328082214199,-1.83193939581674
"152",-4.57623394794765,1.1353047556433
"153",2.15773908881847,2.79498312048644
"154",5.50695172380635,-4.88143555585636
"155",-0.347880841869015,-1.97123432771186
"156",0.885774742185733,-6.12591541254587
"157",-5.30842092766906,-3.50843794400117
"158",-5.06133264742719,0.446435051273883
"159",-4.99646857473462,-3.22456075448444
"160",0.10912784845202,-6.0394562518939
"161",2.18737772783293,0.729153721773099
"162",6.54246833237673,-2.09260735096518
"163",-5.83595048087592,5.85769930338344
"164",-2.12983904518949,2.12924684402529
"165",-1.17727776687425,0.340943446586484
"166",2.30706551323865,3.45706229214461
"167",-5.96583565190276,-0.0143163130036078
"168",2.36754733866021,-5.45538580390849
"169",1.37295121764383,1.86342763656426
"170",1.91927280213163,-3.81508295293599
"171",-0.107083328602321,2.06080951176872
"172",2.17052533939112,-4.33720007280617
"173",4.22312552121658,-6.95342531432549
"174",-1.39612255643678,4.2769109840946
"175",4.00624806789304,-3.55721862818387
"176",2.51472656522441,-2.15115210203908
"177",-2.63485556390891,2.74698462715833
"178",-3.34812109056206,-0.99883361210653
"179",-4.40399806392552,5.17259725950532
"180",0.252115807615562,3.89622084338878
"181",-0.825767521860998,5.6469536937367
"182",-3.61890997014168,6.90553733938884
"183",0.187114485733349,-5.04550345405968
"184",4.39493719516723,-6.04181021572149
"185",0.860742707034861,-4.05796333609635
"186",-4.16094531163393,6.07156040099697
"187",-2.92356077674661,3.00317082026306
"188",5.26674065283421,-3.68770203486659
"189",-2.45006720794484,4.60128605201869
"190",-1.56550296022979,2.29117326015678
"191",-2.15994796595712,3.77103044526043
"192",-3.50579536810895,2.62123603761112
"193",0.571015128380322,-0.183227848096267
"194",0.884740883077507,-2.94849656376655
"195",0.677263833460997,1.86335071100998
"196",2.85553797023814,-4.14438304487159
"197",2.61025316108916,-0.592160594966473
"198",3.33037205263267,-2.82212493588223
"199",-1.60780476243472,7.87944206189395
"200",-1.49486113704716,8.01930567549633
"201",-0.104993247102735,5.62869061640065
"202",3.20124639627088,-5.30864603933321
"203",-2.36830498125204,5.96640659180024
"204",-6.0235481188832,0.00434809757229677
"205",-3.57334050090689,4.69226864785911
"206",-2.27526453691173,3.21298250590722
"207",-2.00640608422541,2.7239668294631
"208",0.100475679761747,-2.29411615055014
"209",2.38916110000105,-3.32157046989892
"210",-1.78864130169731,2.47188084699834
"211",-0.781968667378662,5.42015585391974
"212",-1.76135727721964,3.87738650237716
"213",-0.385340781442865,7.22252999096583
"214",-0.668534743308131,2.57337173779442
"215",-0.269567269603457,5.82898498050341
"216",0.987717555991014,2.65531969441008
"217",2.69063904586497,-5.78006066413965
"218",-4.39092653025601,7.53702581293194
"219",0.054058371112594,-3.02726514963037
"220",-4.52974175448037,3.45981647811074
"221",-1.40210168668538,-1.02494703952502
"222",2.48192260861933,-5.97879389792223
"223",0.701150794201264,6.02099825194572
"224",4.47261707907975,-3.91677841069483
"225",-3.5358189460644,3.18897356370999
"226",1.47419834834969,-2.56832355246907
"227",2.71330117003107,-1.66868110893493
"228",0.079341436534844,1.60050729271899
"229",-4.90473906212782,-3.46923506329298
"230",1.64345363919034,-3.18688968056956
"231",3.5959147065573,-3.70761711074501
"232",3.64374849440975,-2.95020483201267
"233",5.20041151146641,-4.7892215182027
"234",-5.57570373678129,-0.0142560861560829
"235",-2.18022192312907,1.47297267470685
"236",-4.95888117017718,6.65252093161956
"237",-0.420238741829201,-2.13408220254537
"238",-4.18671850671444,6.69785197254868
"239",2.18563197930417,-0.848366520539388
"240",3.82712964805219,-5.43463929319186
"241",2.34247898767514,-7.16444945414098
"242",-1.55348233958772,3.84852402275898
"243",-2.88614115039861,2.75887244189249
"244",1.48438752467258,-5.93812966311473
"245",4.49296276151729,-3.11729436858883
"246",1.47614104350157,-1.7797758449002
"247",4.76216375493772,-3.85630000928949
"248",4.96856286437192,-1.16377248623693
"249",-2.50643088469035,1.61795753981174
"250",-1.24171067320466,3.34344112412678
"251",-4.09581325728907,5.83995230449141
"252",1.48685426365002,4.78509557347418
"253",-1.05580869777683,6.39828413678107
"254",-1.87928957534466,7.11252777373443
"255",3.63299401279204,-3.83535486095513
"256",-1.78417708785616,-4.01047320035377
"257",-5.15793741362495,3.00302262225796
"258",-4.23240092961449,4.48550976515697
"259",0.453964327834614,1.5733307483306
"260",1.26701374789972,-6.80291447998561
"261",-3.5889157694621,3.26690314867551
"262",0.842994418658328,-5.68264685400899
"263",-0.450948653999842,4.32776107947784
"264",5.65812184332749,-3.65624799323548
"265",-3.08335769580296,4.64255271066875
"266",0.0553065755075488,-4.1736429056842
"267",4.19309522395989,-5.46957544561029
"268",-4.02955407004471,5.37590409717078
"269",-4.94573196887693,-3.87141168879355
"270",4.80423430656584,-2.52209695275719
"271",-5.05268845475761,-3.66010247395435
"272",-3.51700442440926,6.06554317906304
"273",-0.72919626727248,-4.95541004919579
"274",-6.34523186933674,0.119755794633787
"275",-2.88115549733549,4.04830924511668
"276",-0.7180377578674,-2.42006444051724
"277",-2.66098925806732,6.39557041460511
"278",3.40295524493168,-3.54910777855775
